date,close,adjclose
2025-01-21,97.5000,97.5000
2025-01-22,95.2000,95.2000
2025-01-23,97.0400,97.0400
2025-01-24,97.0500,97.0500
2025-01-27,99.5500,99.5500
2025-01-28,98.6600,98.6600
2025-01-29,98.9100,98.9100
2025-01-30,99.9900,99.9900
2025-01-31,99.0500,99.0500
2025-02-03,99.6200,99.6200
2025-02-04,102.7000,102.7000
